geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HIS92_RS04740	17.8643843628065	-0.394463392513817	0.775795837142905	1.13881829280389	0.888065357645075	0.999991084536226
HIS92_RS04745	2.87471298467356	2.74245019594477	2.37104553042191	3.91138452047899	0.41813147208421	0.999991084536226
HIS92_RS04750	6.02522960503982	1.04548817750704	1.31245742654226	1.0983775771208	0.89452953614701	0.999991084536226
HIS92_RS04785	3.69756623857994	1.47854122139434	1.78794110477922	2.09829903223313	0.717684889208334	0.999991084536226
HIS92_RS04790	2.78849800724481	1.00399940013135	2.6002660766877	3.26666333756623	0.51423144638135	0.999991084536226
HIS92_RS04795	3.44291946715521	-3.41156164557739	2.30071919543244	3.99004471292683	0.407354827898888	0.999991084536226
HIS92_RS04800	15.1727103989454	-0.0296786732811086	0.905782795804797	4.06182742402805	0.39770307977578	0.999991084536226
HIS92_RS04805	5.30344848792305	-0.508103388304159	1.38747535230098	1.33271433880461	0.855801124316902	0.999991084536226
HIS92_RS04830	1719.95990989547	-1.14744612866471	1.04022461823475	2.56274042994141	0.633437475485209	0.999991084536226
HIS92_RS04835	2.12090145183358	0.377267700930357	2.29886946412363	2.79749277508623	0.592265582754997	0.999991084536226
HIS92_RS04845	6.90149979023282	-0.767338177652964	1.16194341162872	0.926023351360612	0.920798018940548	0.999991084536226
HIS92_RS04850	95.4843537094607	-0.319900017431311	0.723537480303028	1.2967312859096	0.861929873089609	0.999991084536226
HIS92_RS04855	10.0201728650412	0.0463850033049817	4.11741152434334	0.0275136926440211	0.999906237960515	0.999991084536226
HIS92_RS04860	42.9836797425575	-0.785303988092442	3.83841809768756	0.142684498674015	0.997573001553454	0.999991084536226
HIS92_RS04865	12.7949501757514	-0.0313831781545429	4.10316992388656	0.132019101151627	0.99791491121613	0.999991084536226
HIS92_RS04870	145.31767776439	-0.501570642980816	3.5297861121737	0.144468454031795	0.997513403831568	0.999991084536226
HIS92_RS04875	130.454021483101	-0.625229570111543	3.6131479365401	0.0933705269425786	0.998943573682246	0.999991084536226
HIS92_RS04880	53.5906155710684	-0.690668163683676	3.42739701276982	0.0557992691421703	0.999617968947863	0.999991084536226
HIS92_RS04885	167.714299216381	-0.0299427147208726	0.542993387685982	1.0888995910131	0.896029387500274	0.999991084536226
HIS92_RS04890	21.7327324552398	-0.115376685830643	2.62986351594346	0.0768552471920714	0.999280304199478	0.999991084536226
HIS92_RS04895	3.56809660841102	-1.3677379103773	5.17515025452728	0.157249834967629	0.997066399301867	0.999991084536226
HIS92_RS04900	16.058470861705	0.0674724817992543	4.78115142845232	0.0821509181616307	0.999179152114385	0.999991084536226
HIS92_RS04905	7.88021583898633	-1.17858026077128	4.55973504216023	0.234056339737663	0.993663728490582	0.999991084536226
HIS92_RS04910	5.79087076686718	-0.03500896498531	3.94751395227947	0.329453456558866	0.987834370207922	0.999991084536226
HIS92_RS04915	70.5507784349741	0.572755935458871	0.6551604027211	2.62001688042727	0.623281346937622	0.999991084536226
HIS92_RS04920	83.2295052446961	0.522459496772192	0.707958723574984	2.33012256980533	0.675290293082614	0.999991084536226
HIS92_RS04925	39.6683042843515	0.481974768887819	1.06525645206934	1.98711762301576	0.738128446727752	0.999991084536226
HIS92_RS04930	140.688064574216	0.961959034565825	0.638687300663775	6.39988475076274	0.171208773358698	0.999991084536226
HIS92_RS04935	4.2545994558724	0.10843931360041	1.94900540819758	1.43954315402753	0.837293930185072	0.999991084536226
HIS92_RS04940	4.42770507521402	-2.68328930459447	2.3356551981944	2.40621422501889	0.661504545022408	0.999991084536226
HIS92_RS04950	1535.2945070393	0.136671856383067	0.390922129711686	1.50948537856806	0.824959933808056	0.999991084536226
HIS92_RS04955	101.490153190699	0.120334465653574	0.537133766151713	1.152525914395	0.885851341416597	0.999991084536226
HIS92_RS04960	15912.5145260971	-0.113760682410936	0.39584064455812	0.320222688769888	0.988471609735899	0.999991084536226
HIS92_RS04965	10198.5442669716	-0.0152016747305694	0.563528305129903	1.23437551965026	0.872407131759643	0.999991084536226
HIS92_RS04970	858.665145602734	0.38735635702459	0.502942564133491	2.02819141286557	0.730573532249935	0.999991084536226
HIS92_RS04975	574.613157812887	0.146873970125175	0.602579955622378	0.679546357499333	0.953827111591054	0.999991084536226
HIS92_RS04980	1313.87893733515	0.100337076906977	0.525029410002098	0.620505185682248	0.960758064842801	0.999991084536226
HIS92_RS04985	4263.50065268976	0.094856715457846	0.421810300734241	0.31202696343405	0.989024624635799	0.999991084536226
HIS92_RS04990	16083.0533855342	0.155692983496387	0.509559664784698	0.79513185027605	0.939099514101274	0.999991084536226
HIS92_RS04995	1466.00555356133	-0.0159705396868325	0.499117685084971	0.75942194501647	0.943803835803191	0.999991084536226
HIS92_RS05000	2037.49332858592	0.103169162980355	0.561487008438218	0.383434484760755	0.983810566045266	0.999991084536226
HIS92_RS05005	6051.68959805738	0.0126550989833183	0.607267694930081	0.411699811694234	0.981507845944438	0.999991084536226
HIS92_RS05010	2453.16884710085	-0.124988196956496	0.489635259242394	0.193038832877903	0.995631151237727	0.999991084536226
HIS92_RS05015	2811.74629237076	0.25791136200679	0.349667672697416	1.50849680889115	0.825135305991924	0.999991084536226
HIS92_RS05020	3833.63433760622	0.18074844045322	0.283861358327964	0.902717150795297	0.924170676956468	0.999991084536226
HIS92_RS05025	4932.46321186865	0.16420933541196	0.256502207328623	0.555487625082719	0.967879254714496	0.999991084536226
HIS92_RS05030	3284.76047870713	0.202731376442718	0.323000058358006	1.13222141922751	0.889126802417097	0.999991084536226
HIS92_RS05035	1415.79667295024	0.253993885734477	0.409383789340713	1.17535127387879	0.882139957287221	0.999991084536226
HIS92_RS05040	3369.27496098946	0.226945540734943	0.403881806671876	1.21033220943406	0.8763945749311	0.999991084536226
HIS92_RS05045	3499.58706396451	0.151481904014118	0.431405571493598	0.784362944407746	0.940532052235772	0.999991084536226
HIS92_RS05050	4747.63064864032	0.309178551901936	0.557622873024915	1.27169026772458	0.866160059213916	0.999991084536226
HIS92_RS05055	16292.446994297	0.235586038024578	0.536187170427519	1.05212894044092	0.901791182779667	0.999991084536226
HIS92_RS05060	38846.4956785087	0.0922466979590296	0.39025745677812	0.44544561775075	0.978589894794355	0.999991084536226
HIS92_RS05065	3338.81051359972	-0.0842808588305686	0.520439670333013	0.480424729888568	0.975378441720193	0.999991084536226
HIS92_RS05070	4875.43619843962	-0.0499656775294936	0.429770274111122	0.523364938299267	0.971186901276677	0.999991084536226
HIS92_RS05075	1136.74367855566	0.148531618086883	0.574835245338773	0.839335317883865	0.933098175812205	0.999991084536226
HIS92_RS05080	2795.57575098118	0.0578907750666941	0.504678342288564	0.685750447379974	0.953074485786421	0.999991084536226
HIS92_RS05085	1301.27670451004	0.157912073878345	0.591195172149523	0.963852488154203	0.915226698682279	0.999991084536226
HIS92_RS05090	10202.9548593715	-0.0923693220070051	0.406044606656668	0.266975482185273	0.991845068067727	0.999991084536226
HIS92_RS05095	4.69989930341861	0.130231071144516	1.60542109577707	2.60559651977596	0.625832045552832	0.999991084536226
HIS92_RS05100	1298.11784113092	0.257235494390251	0.775306747244242	0.68608029722725	0.953034345339914	0.999991084536226
HIS92_RS05105	1591.88433606846	0.220683953599469	0.788319916031675	0.516447214113214	0.971880216162932	0.999991084536226
HIS92_RS05110	141.439898445965	0.505873332286228	0.450362349718781	3.35420394877627	0.500390183549304	0.999991084536226
HIS92_RS05115	959.955884128632	0.064503690652216	0.298483331655923	0.251556345086954	0.992722939880956	0.999991084536226
HIS92_RS05120	1092.67977543304	0.136723185969633	0.31616633683174	0.53243363438142	0.970267719066038	0.999991084536226
HIS92_RS05125	27129.6586742234	0.129088267680675	0.379930056430447	0.753052085996501	0.944628946450495	0.999991084536226
HIS92_RS05130	1170.41578223094	0.300642039734008	0.461069239060498	1.82075221647386	0.76868349801047	0.999991084536226
HIS92_RS05135	655.491838231202	0.32010650973149	0.495925855494681	1.35359999622008	0.852218112701079	0.999991084536226
HIS92_RS05140	13956.9148772452	-0.353883259791	0.801675599596289	0.880148391100079	0.927391420127014	0.999991084536226
HIS92_RS05145	13891.4216276037	-0.379193173266503	0.810245721354416	0.687689263938694	0.952838363527396	0.999991084536226
HIS92_RS05150	10888.8371529061	-0.100745664049156	0.256956608375619	0.760836360207747	0.943620036304302	0.999991084536226
HIS92_RS05155	3498.1471545121	-0.2792634722559	0.475507495240294	1.54041000128228	0.819460041832581	0.999991084536226
HIS92_RS05160	955.412831442571	0.207970799080308	0.275901838671887	2.49080709008228	0.646282679078685	0.999991084536226
HIS92_RS05165	3409.76529659623	0.132079866060442	0.406982298014117	1.25828897711767	0.868411615630273	0.999991084536226
HIS92_RS05170	2019.13234021435	0.104300975346607	0.388767128090162	1.43475843148946	0.838131894629976	0.999991084536226
HIS92_RS05175	3159.85096090001	-0.0266995504336817	0.39699534064838	0.840101308235376	0.932992505155185	0.999991084536226
HIS92_RS05180	2795.70660853159	-0.030497306765554	0.531245078800188	2.43312884528541	0.656648781337876	0.999991084536226
HIS92_RS05185	2648.05165589434	-0.0370601304443581	0.490553212158136	2.77759251732925	0.595706801315956	0.999991084536226
HIS92_RS05190	3905.2290164735	-0.166183504280475	0.518229185784867	2.13565886917155	0.710824326068049	0.999991084536226
HIS92_RS05195	4170.32093776205	-0.685442351648633	0.438188022764528	6.40100852275509	0.171135492733171	0.999991084536226
HIS92_RS05200	769.790166492381	0.363203472460543	0.678887145252237	1.73249190498848	0.784807313832408	0.999991084536226
HIS92_RS05205	7891.01507182596	-0.127667592502049	0.3482620027441	0.309413536147531	0.989198423756712	0.999991084536226
HIS92_RS05210	1123.46812941032	-0.491787339407618	0.42136384527409	1.93423867962127	0.747852785454108	0.999991084536226
HIS92_RS05215	1082.67926769579	0.0554861414937746	0.479424172555618	1.62903003386521	0.803565327672134	0.999991084536226
HIS92_RS05220	2.63194754992851	-1.96459669265659	1.80304734944275	4.45964671177533	0.347359188611029	0.999991084536226
HIS92_RS05225	69.4524913300684	0.293658569513624	0.561312698463411	0.952541906175384	0.916904761219281	0.999991084536226
HIS92_RS05230	2254.47876525269	-0.194799122029918	0.733237932583774	0.907802640078103	0.923438744603567	0.999991084536226
HIS92_RS05235	617.81728375597	0.318250469187186	0.519227965774362	1.75478211998254	0.780743989675099	0.999991084536226
HIS92_RS05240	1727.76718320999	0.370183060297326	0.549861547906585	2.11269262727222	0.715040896699182	0.999991084536226
HIS92_RS05245	416.785919236283	0.371728023713084	0.571137678377438	1.61517368912149	0.80606239696637	0.999991084536226
HIS92_RS05250	1465.62806953918	0.292524054422766	0.534522808461762	1.2249552877235	0.87397305043737	0.999991084536226
HIS92_RS05255	943.000226314767	0.286342359414803	0.595747277462906	1.40397379341641	0.843504058634952	0.999991084536226
HIS92_RS05260	865.351276656901	0.207215638221315	0.590963788296114	0.706681611234956	0.950502393132647	0.999991084536226
HIS92_RS05265	174.656020559158	0.627824071750192	0.538407286642379	4.10497089560059	0.391985947474206	0.999991084536226
HIS92_RS05270	516.650043727167	0.432181470569385	0.609993654808713	2.65963826052874	0.616295642046008	0.999991084536226
HIS92_RS05275	343.227417066237	0.437763329010155	0.563765466387476	1.44904047828169	0.835628327087717	0.999991084536226
HIS92_RS05280	311.438624158403	0.0374719057103695	0.634839125594251	0.779321626730933	0.941198594758398	0.999991084536226
HIS92_RS05285	2742.26848868445	-0.068792993802777	0.272668132843864	0.42302474433626	0.980548766058962	0.999991084536226
HIS92_RS05290	219.504150369599	0.0154865961723732	0.443204962939494	1.27973166428691	0.864804850966143	0.999991084536226
HIS92_RS05295	1512.90870320438	-0.292415132811811	0.30935342987344	1.41695654261378	0.841242598054207	0.999991084536226
HIS92_RS05300	25.6952524647791	0.336407065149022	0.768640897808996	2.44870596230658	0.65384372883585	0.999991084536226
HIS92_RS05305	539.976593464502	0.0378462581825663	0.572381483936469	1.22938460318696	0.873237343987741	0.999991084536226
HIS92_RS05315	51.3831448499955	-0.310663377866314	0.871113833684649	3.43191952517751	0.488305342011631	0.999991084536226
HIS92_RS05320	4.97441788476817	-2.28791990005463	1.7077216864446	5.3017307251006	0.257714953192275	0.999991084536226
HIS92_RS05325	2.83241203926207	2.10236084302807	2.29657305993671	5.05599985582576	0.281599674610559	0.999991084536226
HIS92_RS05335	5.89274774799756	1.27952468470543	1.51982104902048	2.34067821781881	0.673373125193366	0.999991084536226
HIS92_RS05340	24.8396337659705	-0.46781195281233	0.745081914496329	1.07985305077997	0.897455429220626	0.999991084536226
HIS92_RS05345	55.8720550230126	0.267533172685363	0.599974543160789	1.7009925756949	0.790537313508619	0.999991084536226
HIS92_RS05350	58.4912974824097	0.147427353405359	0.609708679967599	1.75078459757589	0.781473190235346	0.999991084536226
HIS92_RS05355	26.6705002642045	0.302091377117067	0.995657358036047	0.533653481211076	0.970143193355698	0.999991084536226
HIS92_RS05360	119.666786371835	0.172253221507646	0.727579058835003	0.865932475453519	0.929396665894477	0.999991084536226
HIS92_RS05365	36.3217825203337	0.314168443449492	0.666344745888794	1.08379699268505	0.896834400005248	0.999991084536226
HIS92_RS05370	27.3948110214269	0.0923226666870143	0.984608118889764	0.847390908513461	0.931984094403937	0.999991084536226
HIS92_RS05375	75.7051203472764	-0.502502178931352	0.429153964808591	4.89593142247242	0.298143220262885	0.999991084536226
HIS92_RS05380	123.474924517358	-0.112194320628565	0.463510802692486	1.06591100171929	0.899642399162321	0.999991084536226
HIS92_RS05385	566.882351598508	-0.187055640491671	0.395089265215229	0.538358933862298	0.969660892181502	0.999991084536226
HIS92_RS05390	1350.49011353029	-0.0349224477197696	0.335775173631184	0.052196292569306	0.99966531105656	0.999991084536226
HIS92_RS05395	359.409857120818	-0.173492062722845	0.288934821569778	1.02232190978941	0.90639258032356	0.999991084536226
HIS92_RS05400	8.21695603470216	-0.0333253705789994	1.06132845921894	0.174574674123193	0.996405053019405	0.999991084536226
HIS92_RS05405	4604.58575005143	0.0344646474531039	0.56729739453978	0.454294047443341	0.977795196471957	0.999991084536226
HIS92_RS05410	2730.08988346329	-0.0871709158974594	0.333700217199002	0.299830748901286	0.98982509595178	0.999991084536226
HIS92_RS05415	2121.37333111726	-0.0721309520628421	0.420960298032456	0.185620106930344	0.995950577171082	0.999991084536226
HIS92_RS05420	552.817911416682	-0.0529155635956152	0.491357231279194	0.327778685315991	0.987951111927917	0.999991084536226
HIS92_RS05425	703.734897559963	-0.0501652056055788	0.556901992960473	0.25467628416672	0.992548982804595	0.999991084536226
HIS92_RS05430	942.283792135418	-0.117845701451973	0.526926139133582	0.209816331279569	0.994867275536051	0.999991084536226
HIS92_RS05435	736.574055660289	-0.0608925569245649	0.440873905232822	0.298003003165121	0.98994272025422	0.999991084536226
HIS92_RS05450	3.24934991688767	3.460917217173	2.2482904797196	4.09365096936537	0.393479912468751	0.999991084536226
HIS92_RS05455	5.44640819793348	-0.834131544165298	1.21135594963019	3.98354246305126	0.408237717062253	0.999991084536226
HIS92_RS05460	3232.05736560359	-0.0153735265918143	0.386369093019767	0.573942251972426	0.96591481416232	0.999991084536226
HIS92_RS05465	4608.1155467122	-0.245603499153524	0.442410663606238	0.505098720006629	0.973002723603482	0.999991084536226
HIS92_RS05470	600.472001935488	0.0960627600251614	0.388949991471915	0.289106571790114	0.990506482354282	0.999991084536226
HIS92_RS05475	610.196407451345	0.0386227627028522	0.418424679040142	0.486408895965752	0.974810515928964	0.999991084536226
HIS92_RS05480	721.350367989498	0.0808018679249638	0.464302614964259	0.657900091894248	0.956417395903414	0.999991084536226
